,ID_MUNICIP,Idade,Casos,CO_MUN_NOT
16931,ITAPAGE,"(80, 99]",11.0,230630.0
16932,ITAPAGIPE,"(0, 5]",0.0,313340.0
16933,ITAPAGIPE,"(5, 10]",0.0,313340.0
16934,ITAPAGIPE,"(10, 15]",0.0,313340.0
16935,ITAPAGIPE,"(15, 20]",0.0,313340.0
16936,ITAPAGIPE,"(20, 25]",0.0,313340.0
16937,ITAPAGIPE,"(25, 30]",0.0,313340.0
16938,ITAPAGIPE,"(30, 35]",0.0,313340.0
16939,ITAPAGIPE,"(35, 40]",0.0,313340.0
16940,ITAPAGIPE,"(40, 45]",0.0,313340.0
16941,ITAPAGIPE,"(45, 50]",0.0,313340.0
16942,ITAPAGIPE,"(50, 55]",1.0,313340.0
16943,ITAPAGIPE,"(55, 60]",0.0,313340.0
16944,ITAPAGIPE,"(60, 65]",0.0,313340.0
16945,ITAPAGIPE,"(65, 70]",0.0,313340.0
16946,ITAPAGIPE,"(70, 75]",0.0,313340.0
16947,ITAPAGIPE,"(75, 80]",0.0,313340.0
16948,ITAPAGIPE,"(80, 99]",0.0,313340.0
16949,ITAPARICA,"(0, 5]",0.0,291610.0
16950,ITAPARICA,"(5, 10]",0.0,291610.0
16951,ITAPARICA,"(10, 15]",0.0,291610.0
16952,ITAPARICA,"(15, 20]",0.0,291610.0
16953,ITAPARICA,"(20, 25]",0.0,291610.0
16954,ITAPARICA,"(25, 30]",0.0,291610.0
16955,ITAPARICA,"(30, 35]",0.0,291610.0
16956,ITAPARICA,"(35, 40]",0.0,291610.0
16957,ITAPARICA,"(40, 45]",2.0,291610.0
16958,ITAPARICA,"(45, 50]",0.0,291610.0
16959,ITAPARICA,"(50, 55]",0.0,291610.0
16960,ITAPARICA,"(55, 60]",0.0,291610.0
16961,ITAPARICA,"(60, 65]",0.0,291610.0
16962,ITAPARICA,"(65, 70]",0.0,291610.0
16963,ITAPARICA,"(70, 75]",0.0,291610.0
16964,ITAPARICA,"(75, 80]",3.0,291610.0
16965,ITAPARICA,"(80, 99]",1.0,291610.0
16966,ITAPECERICA,"(0, 5]",0.0,313350.0
16967,ITAPECERICA,"(5, 10]",0.0,313350.0
16968,ITAPECERICA,"(10, 15]",0.0,313350.0
16969,ITAPECERICA,"(15, 20]",0.0,313350.0
16970,ITAPECERICA,"(20, 25]",0.0,313350.0
16971,ITAPECERICA,"(25, 30]",0.0,313350.0
16972,ITAPECERICA,"(30, 35]",0.0,313350.0
16973,ITAPECERICA,"(35, 40]",0.0,313350.0
16974,ITAPECERICA,"(40, 45]",0.0,313350.0
16975,ITAPECERICA,"(45, 50]",0.0,313350.0
16976,ITAPECERICA,"(50, 55]",0.0,313350.0
16977,ITAPECERICA,"(55, 60]",0.0,313350.0
16978,ITAPECERICA,"(60, 65]",0.0,313350.0
16979,ITAPECERICA,"(65, 70]",0.0,313350.0
16980,ITAPECERICA,"(70, 75]",0.0,313350.0
16981,ITAPECERICA,"(75, 80]",2.0,313350.0
16982,ITAPECERICA,"(80, 99]",5.0,313350.0
16983,ITAPECERICA DA SERRA,"(0, 5]",0.0,352220.0
16984,ITAPECERICA DA SERRA,"(5, 10]",2.0,352220.0
16985,ITAPECERICA DA SERRA,"(10, 15]",0.0,352220.0
16986,ITAPECERICA DA SERRA,"(15, 20]",0.0,352220.0
16987,ITAPECERICA DA SERRA,"(20, 25]",1.0,352220.0
16988,ITAPECERICA DA SERRA,"(25, 30]",2.0,352220.0
16989,ITAPECERICA DA SERRA,"(30, 35]",0.0,352220.0
16990,ITAPECERICA DA SERRA,"(35, 40]",3.0,352220.0
16991,ITAPECERICA DA SERRA,"(40, 45]",6.0,352220.0
16992,ITAPECERICA DA SERRA,"(45, 50]",6.0,352220.0
16993,ITAPECERICA DA SERRA,"(50, 55]",8.0,352220.0
16994,ITAPECERICA DA SERRA,"(55, 60]",17.0,352220.0
16995,ITAPECERICA DA SERRA,"(60, 65]",21.0,352220.0
16996,ITAPECERICA DA SERRA,"(65, 70]",39.0,352220.0
16997,ITAPECERICA DA SERRA,"(70, 75]",22.0,352220.0
16998,ITAPECERICA DA SERRA,"(75, 80]",26.0,352220.0
16999,ITAPECERICA DA SERRA,"(80, 99]",50.0,352220.0
17000,ITAPECURU MIRIM,"(0, 5]",0.0,210540.0
17001,ITAPECURU MIRIM,"(5, 10]",0.0,210540.0
17002,ITAPECURU MIRIM,"(10, 15]",0.0,210540.0
17003,ITAPECURU MIRIM,"(15, 20]",0.0,210540.0
17004,ITAPECURU MIRIM,"(20, 25]",0.0,210540.0
17005,ITAPECURU MIRIM,"(25, 30]",0.0,210540.0
17006,ITAPECURU MIRIM,"(30, 35]",0.0,210540.0
17007,ITAPECURU MIRIM,"(35, 40]",0.0,210540.0
17008,ITAPECURU MIRIM,"(40, 45]",0.0,210540.0
17009,ITAPECURU MIRIM,"(45, 50]",0.0,210540.0
17010,ITAPECURU MIRIM,"(50, 55]",0.0,210540.0
17011,ITAPECURU MIRIM,"(55, 60]",0.0,210540.0
17012,ITAPECURU MIRIM,"(60, 65]",0.0,210540.0
17013,ITAPECURU MIRIM,"(65, 70]",0.0,210540.0
17014,ITAPECURU MIRIM,"(70, 75]",0.0,210540.0
17015,ITAPECURU MIRIM,"(75, 80]",0.0,210540.0
17016,ITAPECURU MIRIM,"(80, 99]",1.0,210540.0
17017,ITAPEMA,"(0, 5]",0.0,420830.0
17018,ITAPEMA,"(5, 10]",0.0,420830.0
17019,ITAPEMA,"(10, 15]",0.0,420830.0
17020,ITAPEMA,"(15, 20]",0.0,420830.0
17021,ITAPEMA,"(20, 25]",0.0,420830.0
17022,ITAPEMA,"(25, 30]",0.0,420830.0
17023,ITAPEMA,"(30, 35]",0.0,420830.0
17024,ITAPEMA,"(35, 40]",0.0,420830.0
17025,ITAPEMA,"(40, 45]",2.0,420830.0
17026,ITAPEMA,"(45, 50]",8.0,420830.0
17027,ITAPEMA,"(50, 55]",2.0,420830.0
17028,ITAPEMA,"(55, 60]",5.0,420830.0
17029,ITAPEMA,"(60, 65]",6.0,420830.0
17030,ITAPEMA,"(65, 70]",4.0,420830.0
17031,ITAPEMA,"(70, 75]",9.0,420830.0
17032,ITAPEMA,"(75, 80]",3.0,420830.0
17033,ITAPEMA,"(80, 99]",10.0,420830.0
17034,ITAPEMIRIM,"(0, 5]",0.0,320280.0
17035,ITAPEMIRIM,"(5, 10]",0.0,320280.0
17036,ITAPEMIRIM,"(10, 15]",0.0,320280.0
17037,ITAPEMIRIM,"(15, 20]",0.0,320280.0
17038,ITAPEMIRIM,"(20, 25]",0.0,320280.0
17039,ITAPEMIRIM,"(25, 30]",1.0,320280.0
17040,ITAPEMIRIM,"(30, 35]",0.0,320280.0
17041,ITAPEMIRIM,"(35, 40]",2.0,320280.0
17042,ITAPEMIRIM,"(40, 45]",0.0,320280.0
17043,ITAPEMIRIM,"(45, 50]",0.0,320280.0
17044,ITAPEMIRIM,"(50, 55]",1.0,320280.0
17045,ITAPEMIRIM,"(55, 60]",1.0,320280.0
17046,ITAPEMIRIM,"(60, 65]",2.0,320280.0
17047,ITAPEMIRIM,"(65, 70]",1.0,320280.0
17048,ITAPEMIRIM,"(70, 75]",6.0,320280.0
17049,ITAPEMIRIM,"(75, 80]",3.0,320280.0
17050,ITAPEMIRIM,"(80, 99]",8.0,320280.0
17051,ITAPERUCU,"(0, 5]",0.0,411125.0
17052,ITAPERUCU,"(5, 10]",0.0,411125.0
17053,ITAPERUCU,"(10, 15]",0.0,411125.0
17054,ITAPERUCU,"(15, 20]",1.0,411125.0
17055,ITAPERUCU,"(20, 25]",0.0,411125.0
17056,ITAPERUCU,"(25, 30]",0.0,411125.0
17057,ITAPERUCU,"(30, 35]",1.0,411125.0
17058,ITAPERUCU,"(35, 40]",0.0,411125.0
17059,ITAPERUCU,"(40, 45]",0.0,411125.0
17060,ITAPERUCU,"(45, 50]",0.0,411125.0
17061,ITAPERUCU,"(50, 55]",0.0,411125.0
17062,ITAPERUCU,"(55, 60]",1.0,411125.0
17063,ITAPERUCU,"(60, 65]",3.0,411125.0
17064,ITAPERUCU,"(65, 70]",2.0,411125.0
17065,ITAPERUCU,"(70, 75]",4.0,411125.0
17066,ITAPERUCU,"(75, 80]",2.0,411125.0
17067,ITAPERUCU,"(80, 99]",2.0,411125.0
17068,ITAPERUNA,"(0, 5]",1.0,330220.0
17069,ITAPERUNA,"(5, 10]",0.0,330220.0
17070,ITAPERUNA,"(10, 15]",0.0,330220.0
17071,ITAPERUNA,"(15, 20]",0.0,330220.0
17072,ITAPERUNA,"(20, 25]",0.0,330220.0
17073,ITAPERUNA,"(25, 30]",0.0,330220.0
17074,ITAPERUNA,"(30, 35]",5.0,330220.0
17075,ITAPERUNA,"(35, 40]",1.0,330220.0
17076,ITAPERUNA,"(40, 45]",1.0,330220.0
17077,ITAPERUNA,"(45, 50]",6.0,330220.0
17078,ITAPERUNA,"(50, 55]",8.0,330220.0
17079,ITAPERUNA,"(55, 60]",8.0,330220.0
17080,ITAPERUNA,"(60, 65]",16.0,330220.0
17081,ITAPERUNA,"(65, 70]",13.0,330220.0
17082,ITAPERUNA,"(70, 75]",12.0,330220.0
17083,ITAPERUNA,"(75, 80]",21.0,330220.0
17084,ITAPERUNA,"(80, 99]",32.0,330220.0
17085,ITAPETINGA,"(0, 5]",0.0,291640.0
17086,ITAPETINGA,"(5, 10]",0.0,291640.0
17087,ITAPETINGA,"(10, 15]",0.0,291640.0
17088,ITAPETINGA,"(15, 20]",0.0,291640.0
17089,ITAPETINGA,"(20, 25]",0.0,291640.0
17090,ITAPETINGA,"(25, 30]",1.0,291640.0
17091,ITAPETINGA,"(30, 35]",0.0,291640.0
17092,ITAPETINGA,"(35, 40]",0.0,291640.0
17093,ITAPETINGA,"(40, 45]",0.0,291640.0
17094,ITAPETINGA,"(45, 50]",0.0,291640.0
17095,ITAPETINGA,"(50, 55]",0.0,291640.0
17096,ITAPETINGA,"(55, 60]",0.0,291640.0
17097,ITAPETINGA,"(60, 65]",0.0,291640.0
17098,ITAPETINGA,"(65, 70]",0.0,291640.0
17099,ITAPETINGA,"(70, 75]",1.0,291640.0
17100,ITAPETINGA,"(75, 80]",0.0,291640.0
17101,ITAPETINGA,"(80, 99]",0.0,291640.0
17102,ITAPETININGA,"(0, 5]",1.0,352230.0
17103,ITAPETININGA,"(5, 10]",0.0,352230.0
17104,ITAPETININGA,"(10, 15]",0.0,352230.0
17105,ITAPETININGA,"(15, 20]",0.0,352230.0
17106,ITAPETININGA,"(20, 25]",0.0,352230.0
17107,ITAPETININGA,"(25, 30]",0.0,352230.0
17108,ITAPETININGA,"(30, 35]",2.0,352230.0
17109,ITAPETININGA,"(35, 40]",1.0,352230.0
17110,ITAPETININGA,"(40, 45]",0.0,352230.0
17111,ITAPETININGA,"(45, 50]",2.0,352230.0
17112,ITAPETININGA,"(50, 55]",5.0,352230.0
17113,ITAPETININGA,"(55, 60]",7.0,352230.0
17114,ITAPETININGA,"(60, 65]",11.0,352230.0
17115,ITAPETININGA,"(65, 70]",12.0,352230.0
17116,ITAPETININGA,"(70, 75]",11.0,352230.0
17117,ITAPETININGA,"(75, 80]",9.0,352230.0
17118,ITAPETININGA,"(80, 99]",11.0,352230.0
17119,ITAPEVA,"(0, 5]",0.0,352240.0
17120,ITAPEVA,"(5, 10]",0.0,352240.0
17121,ITAPEVA,"(10, 15]",0.0,352240.0
17122,ITAPEVA,"(15, 20]",0.0,352240.0
17123,ITAPEVA,"(20, 25]",0.0,352240.0
17124,ITAPEVA,"(25, 30]",0.0,352240.0
17125,ITAPEVA,"(30, 35]",1.0,352240.0
17126,ITAPEVA,"(35, 40]",0.0,352240.0
17127,ITAPEVA,"(40, 45]",0.0,352240.0
17128,ITAPEVA,"(45, 50]",3.0,352240.0
17129,ITAPEVA,"(50, 55]",1.0,352240.0
17130,ITAPEVA,"(55, 60]",5.0,352240.0
17131,ITAPEVA,"(60, 65]",7.0,352240.0
17132,ITAPEVA,"(65, 70]",5.0,352240.0
17133,ITAPEVA,"(70, 75]",7.0,352240.0
17134,ITAPEVA,"(75, 80]",4.0,352240.0
17135,ITAPEVA,"(80, 99]",5.0,352240.0
17136,ITAPEVI,"(0, 5]",0.0,352250.0
17137,ITAPEVI,"(5, 10]",0.0,352250.0
17138,ITAPEVI,"(10, 15]",0.0,352250.0
17139,ITAPEVI,"(15, 20]",0.0,352250.0
17140,ITAPEVI,"(20, 25]",1.0,352250.0
17141,ITAPEVI,"(25, 30]",2.0,352250.0
17142,ITAPEVI,"(30, 35]",4.0,352250.0
17143,ITAPEVI,"(35, 40]",8.0,352250.0
17144,ITAPEVI,"(40, 45]",9.0,352250.0
17145,ITAPEVI,"(45, 50]",12.0,352250.0
17146,ITAPEVI,"(50, 55]",16.0,352250.0
17147,ITAPEVI,"(55, 60]",24.0,352250.0
17148,ITAPEVI,"(60, 65]",26.0,352250.0
17149,ITAPEVI,"(65, 70]",28.0,352250.0
17150,ITAPEVI,"(70, 75]",33.0,352250.0
17151,ITAPEVI,"(75, 80]",19.0,352250.0
17152,ITAPEVI,"(80, 99]",38.0,352250.0
17153,ITAPICURU,"(0, 5]",0.0,291650.0
17154,ITAPICURU,"(5, 10]",0.0,291650.0
17155,ITAPICURU,"(10, 15]",0.0,291650.0
17156,ITAPICURU,"(15, 20]",0.0,291650.0
17157,ITAPICURU,"(20, 25]",0.0,291650.0
17158,ITAPICURU,"(25, 30]",0.0,291650.0
17159,ITAPICURU,"(30, 35]",0.0,291650.0
17160,ITAPICURU,"(35, 40]",0.0,291650.0
17161,ITAPICURU,"(40, 45]",0.0,291650.0
17162,ITAPICURU,"(45, 50]",0.0,291650.0
17163,ITAPICURU,"(50, 55]",0.0,291650.0
17164,ITAPICURU,"(55, 60]",1.0,291650.0
17165,ITAPICURU,"(60, 65]",0.0,291650.0
17166,ITAPICURU,"(65, 70]",0.0,291650.0
17167,ITAPICURU,"(70, 75]",0.0,291650.0
17168,ITAPICURU,"(75, 80]",0.0,291650.0
17169,ITAPICURU,"(80, 99]",0.0,291650.0
17170,ITAPIPOCA,"(0, 5]",0.0,230640.0
17171,ITAPIPOCA,"(5, 10]",0.0,230640.0
17172,ITAPIPOCA,"(10, 15]",0.0,230640.0
17173,ITAPIPOCA,"(15, 20]",1.0,230640.0
17174,ITAPIPOCA,"(20, 25]",2.0,230640.0
17175,ITAPIPOCA,"(25, 30]",0.0,230640.0
17176,ITAPIPOCA,"(30, 35]",1.0,230640.0
17177,ITAPIPOCA,"(35, 40]",2.0,230640.0
17178,ITAPIPOCA,"(40, 45]",2.0,230640.0
17179,ITAPIPOCA,"(45, 50]",3.0,230640.0
17180,ITAPIPOCA,"(50, 55]",5.0,230640.0
17181,ITAPIPOCA,"(55, 60]",9.0,230640.0
17182,ITAPIPOCA,"(60, 65]",8.0,230640.0
17183,ITAPIPOCA,"(65, 70]",9.0,230640.0
17184,ITAPIPOCA,"(70, 75]",9.0,230640.0
17185,ITAPIPOCA,"(75, 80]",18.0,230640.0
17186,ITAPIPOCA,"(80, 99]",52.0,230640.0
17187,ITAPIRA,"(0, 5]",0.0,352260.0
17188,ITAPIRA,"(5, 10]",0.0,352260.0
17189,ITAPIRA,"(10, 15]",0.0,352260.0
17190,ITAPIRA,"(15, 20]",0.0,352260.0
17191,ITAPIRA,"(20, 25]",1.0,352260.0
17192,ITAPIRA,"(25, 30]",0.0,352260.0
17193,ITAPIRA,"(30, 35]",0.0,352260.0
17194,ITAPIRA,"(35, 40]",1.0,352260.0
17195,ITAPIRA,"(40, 45]",1.0,352260.0
17196,ITAPIRA,"(45, 50]",0.0,352260.0
17197,ITAPIRA,"(50, 55]",1.0,352260.0
17198,ITAPIRA,"(55, 60]",4.0,352260.0
17199,ITAPIRA,"(60, 65]",5.0,352260.0
17200,ITAPIRA,"(65, 70]",6.0,352260.0
17201,ITAPIRA,"(70, 75]",5.0,352260.0
17202,ITAPIRA,"(75, 80]",10.0,352260.0
17203,ITAPIRA,"(80, 99]",16.0,352260.0
17204,ITAPIRANGA,"(0, 5]",0.0,130200.0
17205,ITAPIRANGA,"(5, 10]",0.0,130200.0
17206,ITAPIRANGA,"(10, 15]",0.0,130200.0
17207,ITAPIRANGA,"(15, 20]",0.0,130200.0
17208,ITAPIRANGA,"(20, 25]",0.0,130200.0
17209,ITAPIRANGA,"(25, 30]",0.0,130200.0
17210,ITAPIRANGA,"(30, 35]",0.0,130200.0
17211,ITAPIRANGA,"(35, 40]",0.0,130200.0
17212,ITAPIRANGA,"(40, 45]",0.0,130200.0
17213,ITAPIRANGA,"(45, 50]",0.0,130200.0
17214,ITAPIRANGA,"(50, 55]",1.0,130200.0
17215,ITAPIRANGA,"(55, 60]",2.0,130200.0
17216,ITAPIRANGA,"(60, 65]",0.0,130200.0
17217,ITAPIRANGA,"(65, 70]",0.0,130200.0
17218,ITAPIRANGA,"(70, 75]",0.0,130200.0
17219,ITAPIRANGA,"(75, 80]",0.0,130200.0
17220,ITAPIRANGA,"(80, 99]",2.0,130200.0
17221,ITAPISSUMA,"(0, 5]",0.0,260775.0
17222,ITAPISSUMA,"(5, 10]",0.0,260775.0
17223,ITAPISSUMA,"(10, 15]",0.0,260775.0
17224,ITAPISSUMA,"(15, 20]",0.0,260775.0
17225,ITAPISSUMA,"(20, 25]",0.0,260775.0
17226,ITAPISSUMA,"(25, 30]",0.0,260775.0
17227,ITAPISSUMA,"(30, 35]",0.0,260775.0
17228,ITAPISSUMA,"(35, 40]",0.0,260775.0
17229,ITAPISSUMA,"(40, 45]",1.0,260775.0
17230,ITAPISSUMA,"(45, 50]",1.0,260775.0
17231,ITAPISSUMA,"(50, 55]",0.0,260775.0
17232,ITAPISSUMA,"(55, 60]",1.0,260775.0
17233,ITAPISSUMA,"(60, 65]",3.0,260775.0
17234,ITAPISSUMA,"(65, 70]",1.0,260775.0
17235,ITAPISSUMA,"(70, 75]",3.0,260775.0
17236,ITAPISSUMA,"(75, 80]",3.0,260775.0
17237,ITAPISSUMA,"(80, 99]",7.0,260775.0
17238,ITAPOA,"(0, 5]",0.0,420845.0
17239,ITAPOA,"(5, 10]",0.0,420845.0
17240,ITAPOA,"(10, 15]",0.0,420845.0
17241,ITAPOA,"(15, 20]",0.0,420845.0
17242,ITAPOA,"(20, 25]",0.0,420845.0
17243,ITAPOA,"(25, 30]",0.0,420845.0
17244,ITAPOA,"(30, 35]",0.0,420845.0
17245,ITAPOA,"(35, 40]",0.0,420845.0
17246,ITAPOA,"(40, 45]",0.0,420845.0
17247,ITAPOA,"(45, 50]",0.0,420845.0
17248,ITAPOA,"(50, 55]",0.0,420845.0
17249,ITAPOA,"(55, 60]",1.0,420845.0
17250,ITAPOA,"(60, 65]",0.0,420845.0
17251,ITAPOA,"(65, 70]",0.0,420845.0
17252,ITAPOA,"(70, 75]",0.0,420845.0
17253,ITAPOA,"(75, 80]",0.0,420845.0
17254,ITAPOA,"(80, 99]",0.0,420845.0
17255,ITAPOLIS,"(0, 5]",0.0,352270.0
17256,ITAPOLIS,"(5, 10]",0.0,352270.0
17257,ITAPOLIS,"(10, 15]",0.0,352270.0
17258,ITAPOLIS,"(15, 20]",0.0,352270.0
17259,ITAPOLIS,"(20, 25]",0.0,352270.0
17260,ITAPOLIS,"(25, 30]",0.0,352270.0
17261,ITAPOLIS,"(30, 35]",0.0,352270.0
17262,ITAPOLIS,"(35, 40]",0.0,352270.0
17263,ITAPOLIS,"(40, 45]",1.0,352270.0
17264,ITAPOLIS,"(45, 50]",1.0,352270.0
17265,ITAPOLIS,"(50, 55]",1.0,352270.0
17266,ITAPOLIS,"(55, 60]",0.0,352270.0
17267,ITAPOLIS,"(60, 65]",1.0,352270.0
17268,ITAPOLIS,"(65, 70]",4.0,352270.0
17269,ITAPOLIS,"(70, 75]",1.0,352270.0
17270,ITAPOLIS,"(75, 80]",5.0,352270.0
17271,ITAPOLIS,"(80, 99]",3.0,352270.0
17272,ITAPORA,"(0, 5]",0.0,500450.0
17273,ITAPORA,"(5, 10]",0.0,500450.0
17274,ITAPORA,"(10, 15]",0.0,500450.0
17275,ITAPORA,"(15, 20]",0.0,500450.0
17276,ITAPORA,"(20, 25]",0.0,500450.0
17277,ITAPORA,"(25, 30]",0.0,500450.0
17278,ITAPORA,"(30, 35]",0.0,500450.0
17279,ITAPORA,"(35, 40]",0.0,500450.0
17280,ITAPORA,"(40, 45]",0.0,500450.0
17281,ITAPORA,"(45, 50]",1.0,500450.0
17282,ITAPORA,"(50, 55]",0.0,500450.0
17283,ITAPORA,"(55, 60]",0.0,500450.0
17284,ITAPORA,"(60, 65]",1.0,500450.0
17285,ITAPORA,"(65, 70]",1.0,500450.0
17286,ITAPORA,"(70, 75]",2.0,500450.0
17287,ITAPORA,"(75, 80]",0.0,500450.0
17288,ITAPORA,"(80, 99]",0.0,500450.0
17289,ITAPORANGA,"(0, 5]",0.0,352280.0
17290,ITAPORANGA,"(5, 10]",0.0,352280.0
17291,ITAPORANGA,"(10, 15]",0.0,352280.0
17292,ITAPORANGA,"(15, 20]",0.0,352280.0
17293,ITAPORANGA,"(20, 25]",0.0,352280.0
17294,ITAPORANGA,"(25, 30]",0.0,352280.0
17295,ITAPORANGA,"(30, 35]",0.0,352280.0
17296,ITAPORANGA,"(35, 40]",0.0,352280.0
17297,ITAPORANGA,"(40, 45]",0.0,352280.0
17298,ITAPORANGA,"(45, 50]",0.0,352280.0
17299,ITAPORANGA,"(50, 55]",1.0,352280.0
17300,ITAPORANGA,"(55, 60]",0.0,352280.0
17301,ITAPORANGA,"(60, 65]",1.0,352280.0
17302,ITAPORANGA,"(65, 70]",2.0,352280.0
17303,ITAPORANGA,"(70, 75]",1.0,352280.0
17304,ITAPORANGA,"(75, 80]",2.0,352280.0
17305,ITAPORANGA,"(80, 99]",1.0,352280.0
17306,ITAPORANGA D'AJUDA,"(0, 5]",1.0,280320.0
17307,ITAPORANGA D'AJUDA,"(5, 10]",0.0,280320.0
17308,ITAPORANGA D'AJUDA,"(10, 15]",0.0,280320.0
17309,ITAPORANGA D'AJUDA,"(15, 20]",0.0,280320.0
17310,ITAPORANGA D'AJUDA,"(20, 25]",0.0,280320.0
17311,ITAPORANGA D'AJUDA,"(25, 30]",0.0,280320.0
17312,ITAPORANGA D'AJUDA,"(30, 35]",0.0,280320.0
17313,ITAPORANGA D'AJUDA,"(35, 40]",1.0,280320.0
17314,ITAPORANGA D'AJUDA,"(40, 45]",0.0,280320.0
17315,ITAPORANGA D'AJUDA,"(45, 50]",1.0,280320.0
17316,ITAPORANGA D'AJUDA,"(50, 55]",0.0,280320.0
17317,ITAPORANGA D'AJUDA,"(55, 60]",1.0,280320.0
17318,ITAPORANGA D'AJUDA,"(60, 65]",0.0,280320.0
17319,ITAPORANGA D'AJUDA,"(65, 70]",0.0,280320.0
17320,ITAPORANGA D'AJUDA,"(70, 75]",0.0,280320.0
17321,ITAPORANGA D'AJUDA,"(75, 80]",0.0,280320.0
17322,ITAPORANGA D'AJUDA,"(80, 99]",0.0,280320.0
17323,ITAPUI,"(0, 5]",0.0,352290.0
17324,ITAPUI,"(5, 10]",0.0,352290.0
17325,ITAPUI,"(10, 15]",0.0,352290.0
17326,ITAPUI,"(15, 20]",0.0,352290.0
17327,ITAPUI,"(20, 25]",0.0,352290.0
17328,ITAPUI,"(25, 30]",0.0,352290.0
17329,ITAPUI,"(30, 35]",0.0,352290.0
17330,ITAPUI,"(35, 40]",0.0,352290.0
17331,ITAPUI,"(40, 45]",0.0,352290.0
17332,ITAPUI,"(45, 50]",0.0,352290.0
17333,ITAPUI,"(50, 55]",0.0,352290.0
17334,ITAPUI,"(55, 60]",1.0,352290.0
17335,ITAPUI,"(60, 65]",1.0,352290.0
17336,ITAPUI,"(65, 70]",1.0,352290.0
17337,ITAPUI,"(70, 75]",0.0,352290.0
17338,ITAPUI,"(75, 80]",0.0,352290.0
17339,ITAPUI,"(80, 99]",1.0,352290.0
17340,ITAPURANGA,"(0, 5]",0.0,521120.0
17341,ITAPURANGA,"(5, 10]",0.0,521120.0
17342,ITAPURANGA,"(10, 15]",0.0,521120.0
17343,ITAPURANGA,"(15, 20]",0.0,521120.0
17344,ITAPURANGA,"(20, 25]",0.0,521120.0
17345,ITAPURANGA,"(25, 30]",0.0,521120.0
17346,ITAPURANGA,"(30, 35]",0.0,521120.0
17347,ITAPURANGA,"(35, 40]",0.0,521120.0
17348,ITAPURANGA,"(40, 45]",0.0,521120.0
17349,ITAPURANGA,"(45, 50]",1.0,521120.0
17350,ITAPURANGA,"(50, 55]",1.0,521120.0
17351,ITAPURANGA,"(55, 60]",1.0,521120.0
17352,ITAPURANGA,"(60, 65]",1.0,521120.0
17353,ITAPURANGA,"(65, 70]",2.0,521120.0
17354,ITAPURANGA,"(70, 75]",4.0,521120.0
17355,ITAPURANGA,"(75, 80]",1.0,521120.0
17356,ITAPURANGA,"(80, 99]",1.0,521120.0
17357,ITAQUAQUECETUBA,"(0, 5]",0.0,352310.0
17358,ITAQUAQUECETUBA,"(5, 10]",0.0,352310.0
17359,ITAQUAQUECETUBA,"(10, 15]",0.0,352310.0
17360,ITAQUAQUECETUBA,"(15, 20]",0.0,352310.0
17361,ITAQUAQUECETUBA,"(20, 25]",3.0,352310.0
17362,ITAQUAQUECETUBA,"(25, 30]",3.0,352310.0
17363,ITAQUAQUECETUBA,"(30, 35]",2.0,352310.0
17364,ITAQUAQUECETUBA,"(35, 40]",3.0,352310.0
17365,ITAQUAQUECETUBA,"(40, 45]",12.0,352310.0
17366,ITAQUAQUECETUBA,"(45, 50]",9.0,352310.0
17367,ITAQUAQUECETUBA,"(50, 55]",16.0,352310.0
17368,ITAQUAQUECETUBA,"(55, 60]",18.0,352310.0
17369,ITAQUAQUECETUBA,"(60, 65]",29.0,352310.0
17370,ITAQUAQUECETUBA,"(65, 70]",28.0,352310.0
17371,ITAQUAQUECETUBA,"(70, 75]",21.0,352310.0
17372,ITAQUAQUECETUBA,"(75, 80]",23.0,352310.0
17373,ITAQUAQUECETUBA,"(80, 99]",31.0,352310.0
17374,ITAQUARA,"(0, 5]",0.0,291670.0
17375,ITAQUARA,"(5, 10]",0.0,291670.0
17376,ITAQUARA,"(10, 15]",0.0,291670.0
17377,ITAQUARA,"(15, 20]",0.0,291670.0
17378,ITAQUARA,"(20, 25]",0.0,291670.0
17379,ITAQUARA,"(25, 30]",1.0,291670.0
17380,ITAQUARA,"(30, 35]",0.0,291670.0
17381,ITAQUARA,"(35, 40]",0.0,291670.0
17382,ITAQUARA,"(40, 45]",0.0,291670.0
17383,ITAQUARA,"(45, 50]",0.0,291670.0
17384,ITAQUARA,"(50, 55]",0.0,291670.0
17385,ITAQUARA,"(55, 60]",0.0,291670.0
17386,ITAQUARA,"(60, 65]",0.0,291670.0
17387,ITAQUARA,"(65, 70]",0.0,291670.0
17388,ITAQUARA,"(70, 75]",0.0,291670.0
17389,ITAQUARA,"(75, 80]",0.0,291670.0
17390,ITAQUARA,"(80, 99]",0.0,291670.0
17391,ITAQUI,"(0, 5]",0.0,431060.0
17392,ITAQUI,"(5, 10]",0.0,431060.0
17393,ITAQUI,"(10, 15]",0.0,431060.0
17394,ITAQUI,"(15, 20]",0.0,431060.0
17395,ITAQUI,"(20, 25]",0.0,431060.0
17396,ITAQUI,"(25, 30]",0.0,431060.0
17397,ITAQUI,"(30, 35]",0.0,431060.0
17398,ITAQUI,"(35, 40]",0.0,431060.0
17399,ITAQUI,"(40, 45]",0.0,431060.0
17400,ITAQUI,"(45, 50]",0.0,431060.0
17401,ITAQUI,"(50, 55]",0.0,431060.0
17402,ITAQUI,"(55, 60]",1.0,431060.0
17403,ITAQUI,"(60, 65]",0.0,431060.0
